H;V;PM
4.048;-3.265;37.240
4.037;-3.305;37.220
4.034;-3.319;37.216
4.030;-3.332;37.208
4.012;-3.357;37.178
4.004;-3.369;37.165
3.986;-3.412;37.135
3.982;-3.429;37.128
3.973;-3.446;37.114
4.350;-0.998;37.802
4.366;-1.051;37.826
4.374;-1.058;37.839
4.395;-1.099;37.871
4.415;-1.172;37.902
4.434;-1.304;37.929
4.415;-1.336;37.897
4.411;-1.353;37.890
4.391;-1.416;37.857
4.373;-1.458;37.825
4.390;-1.578;37.850
4.396;-1.598;37.858
4.402;-1.638;37.868
4.402;-1.648;37.867
4.395;-1.784;37.853
4.383;-1.812;37.832
4.384;-1.838;37.832
4.388;-1.858;37.838
4.392;-1.934;37.843
4.390;-1.950;37.839
4.388;-1.971;37.835
4.389;-1.996;37.836
4.393;-2.011;37.843
4.392;-2.037;37.841
4.390;-2.053;37.837
4.387;-2.073;37.831
4.399;-2.093;37.849
4.392;-2.114;37.838
4.371;-2.162;37.802
4.367;-2.172;37.796
4.348;-2.210;37.764
4.352;-2.235;37.770
4.349;-2.255;37.765
4.346;-2.276;37.758
4.347;-2.286;37.761
4.322;-2.302;37.719
4.319;-2.308;37.714
4.297;-2.349;37.678
4.300;-2.374;37.682
4.296;-2.384;37.675
4.277;-2.449;37.642
4.260;-2.479;37.613
4.246;-2.593;37.588
4.237;-2.627;37.573
4.207;-2.729;37.522
4.201;-2.874;37.508
4.184;-2.931;37.478
4.181;-2.989;37.471
4.157;-3.025;37.432
4.135;-3.051;37.396
4.117;-3.140;37.364
4.114;-3.149;37.359
4.110;-3.167;37.352
4.047;-3.252;37.248
3.995;-3.382;37.159
4.349;-1.013;37.808
4.373;-1.068;37.847
4.390;-1.136;37.871
4.394;-1.146;37.879
4.414;-1.198;37.909
4.417;-1.213;37.913
4.425;-1.285;37.924
4.427;-1.310;37.926
4.415;-1.330;37.907
4.402;-1.365;37.885
4.370;-1.447;37.830
4.368;-1.468;37.828
4.371;-1.478;37.831
4.374;-1.514;37.835
4.392;-1.613;37.862
4.395;-1.654;37.866
4.393;-1.675;37.862
4.392;-1.696;37.859
4.395;-1.711;37.864
4.413;-1.760;37.892
4.387;-1.790;37.849
4.391;-1.862;37.853
4.396;-1.871;37.861
4.395;-1.897;37.858
4.392;-1.913;37.853
4.389;-2.098;37.844
4.347;-2.245;37.771
4.297;-2.339;37.687
4.206;-2.656;37.531
4.203;-2.666;37.526
4.203;-2.700;37.525
4.204;-2.709;37.526
4.202;-2.748;37.522
4.207;-2.773;37.528
4.208;-2.787;37.530
4.187;-2.854;37.494
4.189;-2.898;37.496
4.185;-2.907;37.489
4.166;-3.012;37.456
4.144;-3.038;37.419
4.124;-3.112;37.385
4.093;-3.189;37.333
4.073;-3.205;37.300
4.048;-3.234;37.258
4.038;-3.284;37.240
4.033;-3.297;37.232
4.032;-3.311;37.229
4.020;-3.346;37.210
4.001;-3.366;37.178
3.986;-3.395;37.153
3.981;-3.408;37.144
3.971;-3.443;37.128
3.962;-3.455;37.113
3.953;-3.466;37.098
4.347;-1.023;37.814
4.351;-1.037;37.820
4.354;-1.047;37.825
4.373;-1.077;37.855
4.374;-1.093;37.857
4.382;-1.100;37.870
4.393;-1.113;37.888
4.393;-1.118;37.886
4.415;-1.238;37.920
4.417;-1.254;37.921
4.422;-1.273;37.930
4.417;-1.291;37.921
4.422;-1.300;37.929
4.397;-1.371;37.886
4.397;-1.397;37.885
4.374;-1.424;37.848
4.369;-1.436;37.839
4.367;-1.494;37.833
4.370;-1.534;37.838
4.371;-1.555;37.839
4.389;-1.634;37.866
4.410;-1.733;37.897
4.416;-1.743;37.907
4.417;-1.753;37.908
4.379;-1.801;37.845
4.376;-1.817;37.840
4.376;-1.838;37.839
4.385;-1.929;37.850
4.385;-2.022;37.848
4.374;-2.079;37.828
4.371;-2.136;37.822
4.367;-2.146;37.816
4.348;-2.194;37.783
4.342;-2.220;37.773
4.343;-2.235;37.775
4.303;-2.318;37.708
4.297;-2.329;37.698
4.284;-2.354;37.675
4.284;-2.409;37.674
4.261;-2.459;37.634
4.255;-2.469;37.625
4.235;-2.495;37.592
4.240;-2.573;37.597
4.240;-2.588;37.596
4.237;-2.612;37.591
4.230;-2.622;37.580
4.208;-2.646;37.543
4.197;-2.802;37.522
4.196;-2.811;37.519
4.198;-2.826;37.522
4.176;-2.921;37.484
4.185;-2.956;37.498
4.183;-2.970;37.494
4.157;-3.021;37.450
4.137;-3.043;37.416
4.114;-3.074;37.379
4.113;-3.093;37.377
4.113;-3.131;37.376
4.054;-3.221;37.277
4.043;-3.248;37.259
4.041;-3.266;37.256
4.024;-3.329;37.226
3.976;-3.431;37.144
3.954;-3.463;37.107
4.381;-1.110;37.878
4.393;-1.154;37.895
4.396;-1.174;37.900
4.403;-1.198;37.911
4.411;-1.318;37.921
4.401;-1.342;37.903
4.397;-1.353;37.897
4.393;-1.376;37.889
4.393;-1.386;37.890
4.370;-1.419;37.851
4.358;-1.448;37.830
4.370;-1.570;37.846
4.373;-1.579;37.852
4.393;-1.720;37.880
4.397;-1.771;37.886
4.373;-1.853;37.843
4.389;-1.876;37.868
4.379;-1.929;37.851
4.374;-1.951;37.842
4.372;-1.977;37.838
4.375;-2.063;37.841
4.369;-2.074;37.830
4.373;-2.094;37.837
4.371;-2.115;37.833
4.350;-2.178;37.797
4.334;-2.210;37.770
4.328;-2.251;37.760
4.324;-2.266;37.752
4.331;-2.286;37.763
4.321;-2.292;37.747
4.278;-2.394;37.673
4.281;-2.424;37.678
4.274;-2.434;37.667
4.262;-2.449;37.646
4.234;-2.490;37.600
4.230;-2.514;37.592
4.232;-2.534;37.595
4.234;-2.549;37.597
4.189;-2.836;37.517
4.181;-2.850;37.503
4.188;-2.869;37.514
4.184;-2.889;37.507
4.167;-2.994;37.476
4.161;-3.007;37.467
4.141;-3.034;37.433
4.122;-3.056;37.401
4.118;-3.108;37.393
4.101;-3.153;37.365
4.032;-3.294;37.249
4.017;-3.347;37.222
3.983;-3.387;37.166
3.940;-3.475;37.094
4.324;-0.996;37.798
4.330;-1.010;37.807
4.348;-1.057;37.834
4.367;-1.114;37.864
4.377;-1.137;37.879
4.381;-1.146;37.886
4.390;-1.191;37.899
4.384;-1.398;37.885
4.352;-1.459;37.830
4.351;-1.469;37.829
4.372;-1.594;37.859
4.375;-1.614;37.863
4.373;-1.672;37.858
4.373;-1.698;37.859
4.391;-1.725;37.886
4.404;-1.749;37.908
4.389;-1.788;37.881
4.375;-1.801;37.858
4.384;-1.887;37.871
4.376;-1.919;37.856
4.371;-1.935;37.848
4.369;-1.997;37.843
4.371;-2.007;37.847
4.364;-2.126;37.831
4.351;-2.162;37.809
4.317;-2.262;37.751
4.322;-2.276;37.759
4.301;-2.303;37.723
4.298;-2.308;37.718
4.282;-2.339;37.692
4.276;-2.349;37.682
4.277;-2.374;37.683
4.273;-2.384;37.676
4.276;-2.414;37.680
4.229;-2.554;37.599
4.232;-2.568;37.603
4.233;-2.588;37.605
4.232;-2.603;37.603
4.192;-2.656;37.536
4.188;-2.675;37.528
4.187;-2.690;37.527
4.188;-2.714;37.528
4.188;-2.734;37.527
4.189;-2.753;37.529
4.175;-2.854;37.502
4.163;-2.931;37.481
4.152;-3.017;37.461
4.113;-3.065;37.396
4.094;-3.172;37.361
4.090;-3.186;37.355
4.036;-3.257;37.264
4.024;-3.312;37.243
4.014;-3.352;37.226
3.986;-3.374;37.180
3.957;-3.447;37.131
3.951;-3.459;37.121
4.329;-1.019;37.816
4.348;-1.071;37.844
4.355;-1.079;37.856
4.355;-1.095;37.856
4.388;-1.206;37.907
4.398;-1.219;37.921
4.400;-1.239;37.924
4.400;-1.255;37.924
4.398;-1.272;37.921
4.397;-1.293;37.919
4.398;-1.319;37.919
4.394;-1.336;37.913
4.351;-1.437;37.839
4.348;-1.480;37.833
4.349;-1.495;37.835
4.350;-1.510;37.836
4.353;-1.535;37.839
4.354;-1.556;37.841
4.371;-1.635;37.866
4.369;-1.656;37.863
4.370;-1.708;37.863
4.395;-1.739;37.902
4.397;-1.760;37.905
4.391;-1.776;37.895
4.387;-1.787;37.888
4.368;-1.812;37.856
4.366;-1.832;37.853
4.368;-1.858;37.855
4.376;-1.898;37.868
4.369;-2.017;37.852
4.372;-2.037;37.857
4.372;-2.053;37.856
4.349;-2.152;37.815
4.327;-2.215;37.779
4.314;-2.287;37.754
4.282;-2.329;37.701
4.266;-2.390;37.673
4.259;-2.439;37.661
4.243;-2.455;37.635
4.237;-2.470;37.625
4.233;-2.480;37.617
4.214;-2.622;37.582
4.196;-2.642;37.552
4.188;-2.768;37.536
4.189;-2.792;37.537
4.184;-2.812;37.528
4.182;-2.831;37.525
4.170;-2.898;37.503
4.165;-2.907;37.495
4.171;-2.961;37.503
4.168;-2.975;37.497
4.161;-2.989;37.486
4.143;-3.026;37.454
4.119;-3.052;37.415
4.112;-3.094;37.402
4.099;-3.135;37.380
4.094;-3.149;37.373
4.051;-3.228;37.300
4.041;-3.245;37.283
4.028;-3.266;37.261
4.026;-3.289;37.257
4.020;-3.326;37.246
3.975;-3.410;37.170
3.972;-3.419;37.165
3.964;-3.431;37.151
3.938;-3.471;37.108
3.928;-3.483;37.091
4.330;-1.034;37.826
4.354;-1.115;37.863
4.373;-1.156;37.894
4.374;-1.172;37.895
4.382;-1.370;37.901
4.382;-1.386;37.901
4.340;-1.455;37.831
4.340;-1.465;37.830
4.351;-1.566;37.846
4.355;-1.575;37.852
4.372;-1.717;37.875
4.376;-1.799;37.879
4.374;-1.872;37.874
4.373;-1.892;37.872
4.352;-1.973;37.836
4.350;-2.136;37.827
4.326;-2.195;37.787
4.327;-2.230;37.787
4.321;-2.246;37.778
4.304;-2.262;37.750
4.306;-2.272;37.752
4.304;-2.287;37.748
4.283;-2.319;37.713
4.215;-2.500;37.596
4.215;-2.510;37.596
4.214;-2.534;37.594
4.188;-2.647;37.548
4.175;-2.875;37.521
4.154;-2.936;37.486
4.161;-2.951;37.497
4.154;-2.999;37.483
4.128;-3.039;37.440
4.107;-3.085;37.404
4.110;-3.090;37.409
4.073;-3.208;37.345
4.042;-3.241;37.293
4.034;-3.254;37.280
4.023;-3.308;37.260
4.016;-3.335;37.248
4.007;-3.366;37.232
3.981;-3.389;37.189
3.953;-3.443;37.142
4.306;-0.998;37.798
4.331;-1.053;37.837
4.337;-1.072;37.847
4.352;-1.125;37.869
4.356;-1.134;37.876
4.371;-1.193;37.899
4.375;-1.207;37.905
4.380;-1.359;37.908
4.349;-1.415;37.857
4.354;-1.595;37.860
4.354;-1.678;37.856
4.355;-1.694;37.859
4.372;-1.726;37.885
4.378;-1.736;37.895
4.366;-1.810;37.873
4.362;-1.816;37.866
4.359;-1.837;37.861
4.359;-1.853;37.861
4.353;-1.921;37.848
4.352;-1.936;37.847
4.350;-1.957;37.842
4.354;-1.992;37.848
4.357;-2.002;37.853
4.348;-2.075;37.836
4.349;-2.090;37.837
4.349;-2.116;37.836
4.347;-2.131;37.832
4.331;-2.174;37.805
4.315;-2.246;37.778
4.305;-2.252;37.761
4.304;-2.277;37.758
4.282;-2.308;37.722
4.267;-2.339;37.696
4.262;-2.350;37.687
4.259;-2.370;37.683
4.260;-2.395;37.683
4.213;-2.490;37.603
4.211;-2.549;37.598
4.215;-2.574;37.604
4.211;-2.613;37.596
4.179;-2.666;37.543
4.181;-2.783;37.543
4.169;-2.841;37.522
4.163;-2.850;37.512
4.165;-2.889;37.513
4.161;-2.966;37.506
4.143;-3.012;37.474
4.138;-3.022;37.466
4.100;-3.075;37.403
4.099;-3.113;37.400
4.094;-3.127;37.392
4.081;-3.172;37.369
4.080;-3.191;37.366
4.009;-3.349;37.245
3.980;-3.394;37.197
3.975;-3.407;37.188
3.967;-3.415;37.176
3.945;-3.456;37.138
3.917;-3.491;37.090
3.918;-3.505;37.092
4.306;-1.008;37.807
4.323;-1.044;37.835
4.375;-1.217;37.914
4.379;-1.295;37.918
4.383;-1.336;37.924
4.377;-1.353;37.913
4.375;-1.380;37.910
4.330;-1.455;37.833
4.331;-1.476;37.835
4.332;-1.496;37.837
4.334;-1.516;37.838
4.352;-1.611;37.865
4.352;-1.636;37.865
4.350;-1.652;37.862
4.354;-1.714;37.866
4.376;-1.792;37.900
4.370;-1.809;37.890
4.362;-1.821;37.876
4.362;-1.888;37.874
4.351;-1.910;37.855
4.354;-2.012;37.857
4.357;-2.032;37.862
4.357;-2.048;37.861
4.349;-2.059;37.848
4.320;-2.184;37.797
4.319;-2.230;37.794
4.294;-2.257;37.753
4.281;-2.303;37.729
4.259;-2.409;37.690
4.248;-2.420;37.673
4.233;-2.450;37.646
4.216;-2.480;37.617
4.205;-2.564;37.598
4.216;-2.588;37.615
4.212;-2.603;37.607
4.189;-2.632;37.569
4.169;-2.676;37.535
4.168;-2.695;37.533
4.166;-2.714;37.529
4.170;-2.729;37.535
4.175;-2.768;37.542
4.175;-2.797;37.541
4.167;-2.831;37.528
4.168;-2.870;37.528
4.146;-2.931;37.490
4.115;-3.048;37.436
4.071;-3.205;37.359
4.062;-3.217;37.344
4.043;-3.233;37.313
4.040;-3.238;37.308
4.015;-3.271;37.266
4.003;-3.367;37.243
3.995;-3.380;37.230
3.960;-3.428;37.172
3.952;-3.440;37.159
3.935;-3.469;37.129
3.913;-3.528;37.092
3.912;-3.546;37.090
3.909;-3.564;37.084
3.907;-3.568;37.081
4.310;-1.021;37.823
4.314;-1.030;37.829
4.331;-1.076;37.856
4.332;-1.092;37.858
4.349;-1.150;37.883
4.360;-1.156;37.902
4.363;-1.193;37.906
4.365;-1.208;37.908
4.376;-1.226;37.926
4.379;-1.235;37.930
4.377;-1.278;37.925
4.375;-1.316;37.921
4.330;-1.433;37.844
4.331;-1.532;37.843
4.332;-1.557;37.845
4.355;-1.723;37.877
4.374;-1.756;37.908
4.374;-1.771;37.906
4.356;-1.878;37.874
4.349;-1.900;37.863
4.347;-1.931;37.858
4.343;-1.947;37.852
4.327;-2.158;37.818
4.308;-2.205;37.786
4.310;-2.241;37.789
4.284;-2.293;37.745
4.262;-2.329;37.707
4.230;-2.435;37.652
4.216;-2.470;37.628
4.195;-2.530;37.592
4.202;-2.574;37.601
4.167;-2.754;37.540
4.168;-2.812;37.540
4.156;-2.850;37.518
4.161;-2.860;37.528
4.145;-2.912;37.499
4.145;-2.951;37.498
4.148;-2.980;37.502
4.144;-2.994;37.496
4.141;-3.004;37.489
4.123;-3.035;37.459
4.104;-3.057;37.428
4.096;-3.066;37.415
4.100;-3.090;37.421
4.095;-3.104;37.412
4.079;-3.149;37.383
4.077;-3.173;37.381
4.038;-3.238;37.314
4.031;-3.251;37.302
4.021;-3.264;37.286
4.010;-3.290;37.267
4.010;-3.313;37.266
4.007;-3.327;37.261
3.995;-3.376;37.240
3.902;-3.577;37.081
3.900;-3.586;37.078
4.296;-1.008;37.811
4.312;-1.039;37.836
4.331;-1.112;37.865
4.334;-1.132;37.870
4.336;-1.142;37.873
4.359;-1.171;37.909
4.375;-1.256;37.933
4.374;-1.267;37.931
4.358;-1.388;37.902
4.332;-1.416;37.858
4.330;-1.567;37.851
4.333;-1.577;37.855
4.336;-1.674;37.857
4.354;-1.733;37.886
4.357;-1.737;37.890
4.353;-1.831;37.881
4.351;-1.852;37.877
4.336;-1.962;37.850
4.333;-1.973;37.844
4.338;-2.019;37.851
4.341;-2.034;37.855
4.332;-2.076;37.839
4.333;-2.111;37.841
4.332;-2.132;37.838
4.327;-2.142;37.830
4.309;-2.185;37.799
4.304;-2.195;37.790
4.285;-2.252;37.757
4.287;-2.267;37.760
4.280;-2.278;37.748
4.246;-2.390;37.690
4.231;-2.430;37.664
4.222;-2.450;37.648
4.194;-2.500;37.600
4.190;-2.515;37.594
4.190;-2.554;37.592
4.193;-2.569;37.597
4.192;-2.618;37.594
4.166;-2.652;37.551
4.165;-2.666;37.548
4.165;-2.773;37.546
4.167;-2.788;37.548
4.148;-2.893;37.514
4.144;-2.903;37.508
4.144;-2.961;37.505
4.147;-2.971;37.509
4.130;-3.017;37.480
4.112;-3.044;37.451
4.105;-3.053;37.439
4.086;-3.118;37.405
4.069;-3.187;37.375
4.066;-3.201;37.371
4.050;-3.227;37.344
4.024;-3.260;37.301
4.014;-3.272;37.282
4.002;-3.345;37.262
4.002;-3.364;37.261
3.983;-3.388;37.228
3.958;-3.411;37.187
3.955;-3.420;37.182
3.938;-3.453;37.153
3.934;-3.462;37.147
3.913;-3.489;37.111
4.290;-0.998;37.811
4.312;-1.054;37.846
4.335;-1.157;37.881
4.355;-1.182;37.912
4.358;-1.213;37.916
4.370;-1.331;37.933
4.358;-1.366;37.913
4.354;-1.377;37.906
4.314;-1.456;37.837
4.332;-1.592;37.862
4.335;-1.612;37.867
4.332;-1.633;37.863
4.331;-1.659;37.859
4.333;-1.695;37.862
4.335;-1.710;37.865
4.363;-1.772;37.908
4.357;-1.814;37.898
4.342;-1.905;37.871
4.326;-1.999;37.842
4.328;-2.014;37.845
4.331;-2.039;37.849
4.330;-2.055;37.847
4.329;-2.091;37.843
4.308;-2.174;37.807
4.305;-2.215;37.801
4.307;-2.230;37.804
4.296;-2.241;37.785
4.260;-2.314;37.724
4.243;-2.355;37.695
4.241;-2.370;37.692
4.241;-2.420;37.690
4.225;-2.440;37.662
4.208;-2.456;37.635
4.201;-2.471;37.623
4.191;-2.490;37.606
4.194;-2.593;37.607
4.195;-2.603;37.609
4.170;-2.637;37.566
4.154;-2.681;37.540
4.157;-2.729;37.543
4.160;-2.807;37.546
4.135;-2.917;37.501
4.121;-3.027;37.475
4.096;-3.081;37.432
4.076;-3.131;37.398
4.056;-3.214;37.364
4.031;-3.248;37.322
4.007;-3.281;37.280
3.994;-3.378;37.257
3.983;-3.385;37.238
3.939;-3.445;37.163
3.919;-3.477;37.130
3.910;-3.508;37.115
3.908;-3.525;37.110
3.902;-3.552;37.101
3.898;-3.569;37.093
3.890;-3.608;37.078
3.885;-3.621;37.071
4.291;-1.017;37.823
4.311;-1.063;37.854
4.316;-1.072;37.862
4.323;-1.133;37.871
4.334;-1.166;37.889
4.351;-1.198;37.916
4.357;-1.233;37.924
4.361;-1.285;37.930
4.354;-1.297;37.918
4.358;-1.312;37.924
4.360;-1.353;37.926
4.326;-1.405;37.869
4.313;-1.435;37.846
4.310;-1.472;37.840
4.311;-1.497;37.842
4.312;-1.518;37.842
4.335;-1.725;37.874
4.353;-1.757;37.903
4.354;-1.799;37.904
4.344;-1.857;37.885
4.336;-1.915;37.870
4.331;-1.936;37.862
4.329;-1.952;37.858
4.317;-2.143;37.832
4.313;-2.153;37.825
4.293;-2.196;37.792
4.242;-2.410;37.702
4.230;-2.425;37.682
4.193;-2.476;37.619
4.174;-2.535;37.587
4.185;-2.584;37.602
4.150;-2.695;37.542
4.149;-2.710;37.540
4.151;-2.749;37.543
4.147;-2.836;37.534
4.147;-2.855;37.533
4.148;-2.875;37.534
4.143;-2.884;37.525
4.130;-2.932;37.502
4.108;-3.040;37.464
4.093;-3.072;37.438
4.086;-3.095;37.425
4.073;-3.151;37.402
4.071;-3.169;37.398
4.066;-3.178;37.390
4.048;-3.223;37.358
4.039;-3.236;37.344
3.995;-3.294;37.270
4.000;-3.314;37.277
4.001;-3.328;37.278
4.000;-3.351;37.277
4.006;-3.367;37.285
3.958;-3.408;37.205
3.952;-3.416;37.195
3.940;-3.437;37.174
3.893;-3.587;37.092
4.281;-0.999;37.816
4.291;-1.026;37.832
4.313;-1.093;37.866
4.315;-1.113;37.869
4.337;-1.180;37.903
4.344;-1.183;37.914
4.358;-1.258;37.936
4.357;-1.274;37.933
4.361;-1.331;37.938
4.342;-1.378;37.906
4.309;-1.533;37.847
4.311;-1.553;37.850
4.335;-1.739;37.884
4.353;-1.777;37.912
4.340;-1.837;37.889
4.339;-1.878;37.887
4.336;-1.894;37.881
4.318;-1.979;37.848
4.318;-1.994;37.848
4.320;-2.035;37.851
4.264;-2.258;37.751
4.260;-2.279;37.745
4.262;-2.294;37.748
4.256;-2.304;37.738
4.239;-2.335;37.708
4.234;-2.350;37.700
4.234;-2.380;37.700
4.237;-2.395;37.703
4.226;-2.425;37.684
4.192;-2.456;37.628
4.173;-2.510;37.595
4.170;-2.554;37.588
4.173;-2.574;37.593
4.176;-2.618;37.596
4.150;-2.671;37.552
4.148;-2.759;37.546
4.150;-2.773;37.549
4.151;-2.793;37.550
4.150;-2.807;37.548
4.146;-2.822;37.541
4.125;-2.951;37.504
4.125;-2.994;37.502
4.122;-3.008;37.495
4.100;-3.049;37.459
4.077;-3.109;37.419
4.072;-3.123;37.411
4.057;-3.192;37.384
4.055;-3.206;37.380
4.011;-3.269;37.305
4.005;-3.283;37.295
3.991;-3.304;37.272
3.974;-3.389;37.241
3.968;-3.397;37.231
3.943;-3.425;37.190
3.920;-3.466;37.150
3.910;-3.487;37.133
3.908;-3.504;37.128
3.902;-3.531;37.118
3.889;-3.606;37.095
3.883;-3.618;37.085
3.877;-3.630;37.074
3.871;-3.637;37.064
4.272;-0.990;37.812
4.291;-1.036;37.841
4.301;-1.064;37.858
4.313;-1.139;37.875
4.317;-1.158;37.881
4.348;-1.228;37.930
4.350;-1.243;37.932
4.353;-1.316;37.936
4.355;-1.347;37.938
4.340;-1.372;37.913
4.312;-1.412;37.865
4.308;-1.563;37.855
4.310;-1.573;37.858
4.313;-1.634;37.861
4.347;-1.793;37.912
4.345;-1.804;37.909
4.329;-1.915;37.879
4.327;-1.926;37.876
4.311;-2.056;37.846
4.310;-2.071;37.843
4.311;-2.097;37.844
4.310;-2.132;37.842
4.286;-2.191;37.799
4.292;-2.210;37.809
4.295;-2.235;37.813
4.262;-2.253;37.758
4.245;-2.315;37.728
4.240;-2.325;37.720
4.227;-2.370;37.698
4.174;-2.491;37.607
4.171;-2.501;37.601
4.172;-2.584;37.600
4.166;-2.623;37.589
4.148;-2.652;37.559
4.141;-2.691;37.546
4.141;-2.715;37.546
4.142;-2.734;37.546
4.128;-2.894;37.519
4.125;-2.908;37.514
4.123;-2.961;37.509
4.127;-2.976;37.515
4.124;-2.985;37.509
4.105;-3.036;37.477
4.087;-3.072;37.446
4.064;-3.136;37.406
4.064;-3.141;37.406
4.029;-3.250;37.346
3.999;-3.372;37.291
3.962;-3.402;37.230
3.949;-3.413;37.208
3.920;-3.457;37.159
3.910;-3.478;37.142
3.893;-3.548;37.113
3.890;-3.566;37.106
3.889;-3.593;37.104
4.271;-0.999;37.820
4.291;-1.050;37.851
4.293;-1.065;37.854
4.306;-1.124;37.874
4.317;-1.167;37.891
4.327;-1.191;37.906
4.338;-1.198;37.925
4.341;-1.213;37.929
4.344;-1.360;37.929
4.293;-1.457;37.843
4.311;-1.598;37.868
4.311;-1.613;37.868
4.309;-1.655;37.863
4.309;-1.671;37.863
4.310;-1.691;37.865
4.310;-1.712;37.864
4.319;-1.736;37.877
4.334;-1.759;37.902
4.339;-1.773;37.909
4.337;-1.815;37.906
4.334;-1.831;37.900
4.332;-1.852;37.896
4.333;-1.873;37.896
4.318;-1.942;37.871
4.314;-1.958;37.863
4.312;-1.999;37.859
4.315;-2.014;37.864
4.313;-2.035;37.859
4.310;-2.045;37.854
4.308;-2.117;37.849
4.285;-2.175;37.809
4.252;-2.269;37.752
4.256;-2.278;37.758
4.226;-2.405;37.704
4.219;-2.410;37.693
4.177;-2.476;37.621
4.172;-2.594;37.610
4.172;-2.608;37.609
4.146;-2.637;37.565
4.128;-2.884;37.529
4.118;-2.932;37.511
4.097;-3.045;37.472
4.077;-3.086;37.439
4.058;-3.174;37.404
4.053;-3.183;37.396
4.033;-3.232;37.361
3.990;-3.291;37.288
3.985;-3.309;37.280
3.987;-3.333;37.283
3.987;-3.347;37.281
4.000;-3.363;37.303
3.939;-3.421;37.201
3.922;-3.445;37.172
3.904;-3.492;37.140
3.900;-3.509;37.134
3.883;-3.583;37.103
3.886;-3.598;37.109
3.881;-3.615;37.099
3.869;-3.639;37.078
3.857;-3.650;37.059
4.269;-1.014;37.825
4.274;-1.028;37.833
4.295;-1.094;37.866
4.314;-1.178;37.896
4.313;-1.189;37.893
4.315;-1.193;37.897
4.338;-1.223;37.934
4.340;-1.238;37.937
4.342;-1.275;37.938
4.333;-1.298;37.923
4.337;-1.308;37.930
4.290;-1.436;37.849
4.291;-1.478;37.848
4.290;-1.493;37.847
4.292;-1.519;37.848
4.294;-1.534;37.851
4.295;-1.549;37.853
4.309;-1.732;37.871
4.324;-1.755;37.895
4.337;-1.783;37.916
4.325;-1.899;37.892
4.309;-1.973;37.864
4.289;-2.159;37.826
4.286;-2.165;37.820
4.286;-2.215;37.819
4.287;-2.230;37.820
4.248;-2.294;37.753
4.242;-2.304;37.744
4.223;-2.355;37.711
4.223;-2.390;37.710
4.207;-2.426;37.682
4.174;-2.466;37.627
4.160;-2.545;37.601
4.163;-2.579;37.605
4.130;-2.691;37.547
4.132;-2.749;37.549
4.129;-2.831;37.541
4.131;-2.856;37.544
4.128;-2.875;37.539
4.109;-2.999;37.504
4.107;-3.013;37.500
4.103;-3.023;37.493
4.086;-3.059;37.463
4.064;-3.114;37.426
4.059;-3.127;37.418
4.062;-3.152;37.420
4.045;-3.197;37.391
4.044;-3.211;37.389
4.021;-3.255;37.350
4.005;-3.276;37.324
4.002;-3.280;37.318
3.984;-3.385;37.285
3.978;-3.393;37.275
3.957;-3.402;37.240
3.925;-3.433;37.186
3.895;-3.527;37.133
3.891;-3.540;37.126
3.886;-3.557;37.118
3.873;-3.623;37.095
4.273;-1.037;37.842
4.290;-1.079;37.869
4.293;-1.110;37.872
4.297;-1.135;37.878
4.339;-1.253;37.945
4.337;-1.317;37.940
4.342;-1.337;37.948
4.335;-1.355;37.935
4.293;-1.419;37.863
4.291;-1.559;37.857
4.295;-1.574;37.862
4.314;-1.751;37.890
4.319;-1.776;37.896
4.335;-1.793;37.923
4.331;-1.815;37.916
4.317;-1.915;37.889
4.312;-1.931;37.881
4.288;-2.149;37.835
4.273;-2.191;37.808
4.277;-2.241;37.814
4.247;-2.259;37.764
4.249;-2.279;37.766
4.229;-2.315;37.733
4.219;-2.335;37.715
4.216;-2.375;37.708
4.172;-2.456;37.633
4.156;-2.491;37.606
4.151;-2.516;37.596
4.152;-2.530;37.598
4.160;-2.604;37.609
4.131;-2.652;37.560
4.131;-2.672;37.559
4.126;-2.715;37.549
4.127;-2.735;37.550
4.130;-2.769;37.555
4.129;-2.793;37.553
4.127;-2.812;37.549
4.109;-2.951;37.514
4.079;-3.068;37.461
4.073;-3.082;37.451
4.053;-3.165;37.415
4.036;-3.225;37.386
4.009;-3.268;37.340
3.989;-3.292;37.306
3.994;-3.355;37.313
3.990;-3.373;37.305
3.948;-3.411;37.234
3.904;-3.457;37.159
3.902;-3.470;37.155
3.898;-3.488;37.149
3.880;-3.571;37.117
3.878;-3.607;37.113
3.864;-3.640;37.088
3.849;-3.664;37.063
4.253;-0.996;37.820
4.270;-1.053;37.846
4.271;-1.073;37.848
4.290;-1.120;37.877
4.294;-1.155;37.883
4.316;-1.211;37.918
4.284;-1.425;37.859
4.284;-1.539;37.856
4.295;-1.599;37.872
4.292;-1.615;37.867
4.292;-1.636;37.866
4.293;-1.656;37.867
4.294;-1.677;37.867
4.294;-1.692;37.868
4.293;-1.713;37.865
4.295;-1.733;37.869
4.310;-1.766;37.892
4.325;-1.831;37.915
4.317;-1.858;37.902
4.318;-1.878;37.902
4.317;-1.894;37.900
4.314;-1.910;37.894
4.305;-1.952;37.879
4.298;-1.989;37.866
4.304;-1.998;37.876
4.306;-2.019;37.878
4.291;-2.062;37.852
4.288;-2.077;37.846
4.289;-2.097;37.848
4.292;-2.117;37.853
4.289;-2.133;37.847
4.270;-2.181;37.813
4.240;-2.289;37.761
4.219;-2.325;37.725
